epoch,elbo,nll,kl,prior_std
242,[315788.34],4551.1113,[311237.12],3.0097540002011237e-06
243,[315325.56],4606.9443,[310719.],2.740064812727924e-06
244,[314836.88],4637.2,[310199.72],2.4945414488786713e-06
245,[314156.78],4481.0703,[309675.8],2.2710181971153733e-06
246,[313798.22],4647.2544,[309151.1],2.0675232917558626e-06
247,[313255.25],4622.7573,[308632.22],1.8822628837928716e-06
248,[312942.84],4819.4614,[308123.38],1.7136025104970523e-06
249,[312119.25],4506.4453,[307612.72],1.56005527243792e-06
250,[311837.75],4739.4526,[307098.75],1.4202662587705175e-06
251,[311270.22],4686.637,[306583.38],1.2930032252245936e-06
252,[310774.56],4701.8496,[306073.03],1.1771436340687954e-06
253,[310444.88],4886.0273,[305558.9],1.0716656730648456e-06
254,[309706.78],4661.01,[305045.72],9.756389333261114e-07
255,[309124.28],4590.1606,[304534.06],8.882166787603995e-07
256,[308743.3],4715.949,[304027.4],8.086280018014681e-07
257,[308190.16],4670.807,[303519.78],7.36170831770452e-07
258,[307918.4],4899.1226,[303019.38],6.702061369311934e-07
259,[307426.53],4896.4,[302530.1],6.101522402183941e-07
260,[306786.75],4739.1035,[302047.8],5.554795328577554e-07
261,[306195.38],4638.062,[301557.5],5.057057564102728e-07
262,[305999.4],4929.9536,[301069.25],4.6039191008580836e-07
263,[305466.],4876.4727,[300589.53],4.1913844226702697e-07
264,[304970.66],4853.6953,[300117.28],3.815814988712211e-07
265,[304482.5],4842.9683,[299639.53],3.473898538282991e-07
266,[303789.3],4625.503,[299163.66],3.162619532418152e-07
267,[303544.66],4864.9546,[298679.5],2.8792327218556487e-07
268,[303155.47],4948.9214,[298206.34],2.621238988711942e-07
269,[302580.94],4846.3013,[297734.7],2.3863623250046197e-07
270,[301888.12],4633.723,[297254.3],2.1725320691721e-07
271,[301474.44],4699.167,[296775.4],1.9778621582999044e-07
272,[301128.6],4831.9272,[296296.47],1.8006354962411124e-07
273,[300553.8],4735.103,[295818.75],1.6392894585949447e-07
274,[300219.66],4883.7344,[295335.62],1.4924006871343326e-07
275,[299664.3],4807.5273,[294856.88],1.3586738632651445e-07
276,[299387.06],5006.179,[294380.84],1.2369297709370746e-07
277,[298730.8],4822.3154,[293908.56],1.1260945674721995e-07
278,[298269.06],4834.492,[293434.34],1.0260819222997096e-07
279,[297958.56],4987.2275,[292971.4],9.349515568773776e-08
280,[297281.34],4769.668,[292511.97],8.519149111871002e-08
281,[297017.],4974.8623,[292042.2],7.762531294005588e-08
282,[296631.22],5057.392,[291574.1],7.073110913291401e-08
283,[296120.8],5004.1963,[291116.53],6.444921544150791e-08
284,[295367.9],4708.678,[290659.38],5.8725229176009795e-08
285,[295154.56],4955.573,[290199.03],5.3509618414541866e-08
286,[294619.94],4864.769,[289754.9],4.8757224623690175e-08
287,[294359.34],5040.9404,[289318.03],4.4426903834773446e-08
288,[293634.06],4746.8027,[288887.3],4.048118558362205e-08
289,[293395.28],4948.4375,[288446.4],3.688589632317333e-08
290,[292771.78],4774.396,[287997.25],3.36099178391407e-08
291,[292411.88],4859.95,[287552.22],3.062489592766058e-08
292,[292250.66],5137.99,[287112.8],2.79049810473332e-08
293,[291656.78],4988.6655,[286667.94],2.5426631143728086e-08
294,[291156.28],4942.7856,[286213.47],2.3168394933945895e-08
295,[290652.9],4889.6055,[285763.44],2.1110718283802716e-08
296,[290190.38],4878.452,[285311.9],1.9235796770277937e-08
297,[289744.25],4887.5513,[284856.66],1.7527392716815295e-08
298,[289506.88],5099.8945,[284406.9],1.5970717953816505e-08
299,[288851.66],4889.119,[283962.56],1.4552297039202647e-08
300,[288611.8],5093.9634,[283517.75],1.3259852683429382e-08
301,[288198.84],5122.3755,[283076.44],1.2082193839032217e-08
302,[287752.],5106.8555,[282645.],1.1009126882806062e-08
303,[286957.34],4738.8657,[282218.6],1.0031365021624438e-08
304,[286850.5],5061.787,[281788.72],9.140441250969329e-09
305,[286317.94],4954.8306,[281362.97],8.328643517918837e-09
306,[286094.75],5148.081,[280946.56],7.588944555062353e-09
307,[285670.44],5138.2935,[280532.22],6.914941928465754e-09
308,[284898.3],4784.3687,[280114.],6.300799861992028e-09
309,[284722.7],5033.468,[279689.],5.741201275672468e-09
310,[284371.25],5103.6245,[279267.53],5.231303376790573e-09
311,[283749.75],4903.4253,[278846.22],4.766691474608303e-09
312,[283606.94],5175.6987,[278431.03],4.3433430091434375e-09
313,[283048.78],5027.224,[278021.3],3.957593800392417e-09
314,[282839.6],5232.6084,[277607.16],3.606104963686543e-09
315,[282122.78],4936.7974,[277185.8],3.2858329336722386e-09
316,[281969.62],5206.2466,[276763.3],2.9940054834953127e-09
317,[281478.6],5130.011,[276348.53],2.7280964117173304e-09
318,[281138.4],5201.9272,[275936.47],2.48580400399004e-09
319,[280677.75],5148.4243,[275529.06],2.2650301608634242e-09
320,[280257.66],5140.3716,[275117.22],2.0638639664856976e-09
321,[279746.2],5042.5903,[274703.88],1.880564369124751e-09
322,[279570.78],5287.66,[274282.88],1.7135444160017306e-09
323,[278960.],5101.805,[273858.47],1.5613577085705715e-09
324,[278773.84],5337.9707,[273435.78],1.4226877443773193e-09
325,[278056.62],5034.5586,[273022.],1.296333484161115e-09
326,[277796.5],5176.7095,[272620.03],1.1812009141594545e-09
327,[277479.7],5261.219,[272218.38],1.0762941643241974e-09
328,[277002.2],5189.2036,[271812.84],9.807041840468905e-10
329,[276461.94],5051.964,[271410.22],8.936043012668089e-10
330,[276213.28],5208.609,[271004.78],8.142397863746458e-10
331,[275855.06],5257.8584,[270597.38],7.419240774543243e-10
332,[275450.84],5263.5225,[270187.4],6.760307866773036e-10
333,[274886.7],5106.551,[269780.3],6.159899255443621e-10
334,[274656.78],5283.6045,[269373.28],5.612816876367165e-10
335,[274253.94],5283.3584,[268970.3],5.114320077239693e-10
336,[273770.88],5189.0415,[268581.88],4.660098972288889e-10
337,[273560.47],5367.0444,[268193.5],4.2462167106771364e-10
338,[272891.9],5079.416,[267812.22],3.869093933379437e-10
339,[272645.9],5218.922,[267427.],3.5254643642626563e-10
340,[272251.9],5216.7114,[267035.16],3.212354826071255e-10
341,[271884.06],5247.5547,[266636.1],2.9270541541827593e-10
342,[271528.03],5297.4946,[266230.66],2.6670909921473943e-10
343,[271183.2],5352.5884,[265830.56],2.4302160281197914e-10
344,[270912.7],5470.7847,[265441.62],2.2143797903985872e-10
345,[270574.06],5506.555,[265067.34],2.0177104429660047e-10
346,[270055.1],5355.6367,[264699.6],1.838511565041859e-10
347,[269721.5],5391.2407,[264330.56],1.6752266239468257e-10
348,[269334.2],5379.2007,[263954.94],1.526443415994577e-10
349,[268957.],5384.8774,[263572.28],1.390874082477374e-10
350,[268640.3],5455.4497,[263184.88],1.2673440074358498e-10
351,[267940.66],5140.893,[262799.75],1.1547873767669336e-10
352,[267898.6],5487.7627,[262410.75],1.0522249737633794e-10
353,[267451.84],5424.219,[262027.86],9.587730608979781e-11
354,[267004.88],5349.6963,[261655.14],8.736211753630795e-11
355,[266678.5],5395.6333,[261283.11],7.960321290706031e-11
356,[266287.78],5375.2417,[260912.44],7.253331268678511e-11
357,[265901.38],5361.0254,[260540.39],6.609135460914662e-11
358,[265745.72],5571.6494,[260174.],6.022160547832412e-11
359,[265189.88],5385.628,[259804.33],5.4872995035197767e-11
360,[264996.47],5557.9404,[259438.56],4.999956004655872e-11
361,[264420.94],5345.5767,[259075.36],4.555888999287519e-11
362,[264106.06],5397.4688,[258708.45],4.151257115750251e-11
363,[264025.53],5683.367,[258342.27],3.782574253747354e-11
364,[263109.66],5132.617,[257977.08],3.446620766507925e-11
365,[262851.7],5246.505,[257605.2],3.1405100741683586e-11
366,[262629.5],5401.5884,[257228.],2.861599845930397e-11
367,[262390.2],5542.221,[256848.08],2.6074475911401563e-11
368,[261900.78],5418.2974,[256482.55],2.375877272669611e-11
369,[261383.39],5263.128,[256120.3],2.1648682846141446e-11
370,[261202.],5447.238,[255754.73],1.9725998612135373e-11
371,[260784.75],5395.686,[255389.16],1.79740666793099e-11
372,[260470.],5437.3384,[255032.73],1.6377565969926346e-11
373,[260364.38],5687.284,[254677.12],1.4923173807690155e-11
374,[259850.78],5534.553,[254316.28],1.3597789560911542e-11
375,[259256.78],5300.5806,[253956.06],1.239008895473999e-11
376,[259172.88],5576.1147,[253596.86],1.1289635892744563e-11
377,[258865.39],5625.039,[253240.33],1.028688245691394e-11
378,[258503.],5614.2676,[252888.64],9.373390952261342e-12
379,[258151.28],5615.396,[252535.86],8.540945728404856e-12
380,[257823.5],5638.7393,[252184.64],7.782219313382216e-12
381,[257354.89],5523.681,[251831.33],7.091216502860657e-12
382,[257120.77],5640.8496,[251480.08],6.461275958692612e-12
383,[256736.14],5606.9287,[251129.17],5.887512699569874e-12
384,[256375.75],5596.1606,[250779.5],5.364597654974367e-12
385,[256116.89],5683.1646,[250433.8],4.888089932807693e-12
386,[255514.06],5421.008,[250093.1],4.453992730181284e-12
387,[255454.31],5702.589,[249751.75],4.058531288811487e-12
388,[254887.89],5479.146,[249408.84],3.697930850414634e-12
389,[254699.16],5631.569,[249067.69],3.3695268797316733e-12
390,[254277.34],5553.9673,[248723.44],3.070210752293695e-12
391,[253969.4],5588.7637,[248380.66],2.7975399774465565e-12
392,[253651.92],5618.132,[248033.83],2.5490720645361105e-12
393,[253503.4],5822.072,[247681.2],2.322808612118055e-12
394,[252963.53],5627.9365,[247335.42],2.1165291741431584e-12
395,[252569.97],5577.6587,[246992.44],1.9284573937720374e-12
396,[252174.86],5527.4575,[246647.28],1.7572610033751539e-12
397,[251798.2],5490.484,[246307.66],1.601163646113119e-12
398,[251657.78],5691.751,[245966.11],1.4588330543563916e-12
399,[251060.88],5437.4736,[245623.5],1.3293810496852787e-12
400,[250953.48],5670.4526,[245283.08],1.2112533198653123e-12
401,[250732.16],5789.014,[244942.9],1.1037837310817216e-12
402,[250317.53],5707.664,[244609.9],1.0056400157049611e-12
403,[249928.84],5651.481,[244277.34],9.163780845251844e-13
404,[249476.16],5531.017,[243945.1],8.348877145177692e-13
405,[249229.61],5617.6104,[243611.86],7.607248164728679e-13
406,[248755.17],5474.125,[243281.19],6.932232565757074e-13
407,[248835.4],5888.832,[242946.58],6.317169010115145e-13
408,[248182.06],5567.0283,[242614.92],5.755396159655156e-13
409,[248525.22],6236.7056,[242288.61],5.244693568327864e-13
410,[247735.38],5765.236,[241970.06],4.778399897985532e-13
411,[247243.9],5597.257,[241646.72],4.354294702578916e-13
412,[246952.77],5638.392,[241314.58],3.9679370900095224e-13
413,[246602.19],5618.929,[240983.11],3.6148861681788564e-13
414,[246148.42],5500.329,[240648.08],3.295141937086922e-13
415,[246209.77],5896.7515,[240312.89],3.0020430585859724e-13
416,[245821.98],5833.9766,[239987.75],2.7355895326760116e-13
417,[245563.39],5900.1187,[239663.23],2.491340467258541e-13
418,[245036.3],5697.41,[239338.97],2.2715163083828123e-13
419,[244919.34],5895.8486,[239023.6],2.0694557179010777e-13
420,[244570.53],5855.847,[238714.53],1.885158695813338e-13
421,[244096.75],5692.5386,[238404.16],1.7186252421195946e-13
422,[243799.64],5710.515,[238088.95],1.5654144647213483e-13
423,[243348.52],5582.9595,[237765.44],1.4255263636185993e-13
424,[243082.],5643.052,[237438.98],1.2989609388113488e-13
425,[243235.69],6116.1504,[237119.58],1.183497744250347e-13
426,[242683.7],5877.7173,[236806.05],1.079136779935594e-13
427,[242159.75],5668.3623,[236491.42],9.836575998178404e-14
428,[242062.86],5888.498,[236174.36],8.948397578478362e-14
429,[241658.52],5800.5166,[235858.14],8.171241461240819e-14
430,[241494.02],5951.251,[235542.8],7.438494264988272e-14
431,[240951.73],5725.3774,[235226.28],6.772360450213225e-14
432,[240552.98],5647.054,[234905.8],6.17284001691568e-14
433,[240762.47],6176.0596,[234586.38],5.6177285046031343e-14
434,[239884.8],5609.22,[234275.52],5.129230373768092e-14
435,[239953.42],5992.5034,[233961.02],4.662936703425549e-14
436,[239151.67],5508.12,[233643.55],4.26325641456051e-14
437,[239223.08],5899.4653,[233323.62],3.885780586187972e-14
438,[239171.27],6159.8296,[233011.52],3.5305092183079353e-14
439,[238474.73],5768.0923,[232706.73],3.219646771412902e-14
440,[238399.16],5991.4526,[232407.6],2.9309887850103704e-14
441,[237898.94],5798.632,[232100.05],2.6645352591003404e-14
442,[237308.1],5518.3633,[231789.66],2.4424906541753144e-14
443,[237331.],5851.53,[231479.5],2.2204460492502885e-14
444,[237558.11],6375.245,[231182.97],2.0206059048177644e-14
445,[236797.12],5900.2007,[230897.08],1.8429702208777428e-14
446,[236567.88],5969.6665,[230598.17],1.6875389974302237e-14
447,[236175.14],5872.278,[230302.75],1.5321077739827044e-14
448,[236018.62],6005.5093,[230013.05],1.3988810110276875e-14
449,[235466.81],5747.0703,[229719.73],1.2656542480726704e-14
450,[235267.14],5854.89,[229412.17],1.1546319456101562e-14
451,[235031.86],5928.099,[229103.72],1.0658141036401446e-14
452,[234603.48],5805.9287,[228797.69],9.5479180117763e-15
453,[234666.34],6167.018,[228499.3],8.659739592076183e-15
454,[234075.06],5865.3267,[228209.67],7.993605777301096e-15
455,[234412.58],6492.004,[227920.48],7.327471962526006e-15
456,[233807.48],6171.1577,[227636.2],6.661338147750917e-15
457,[233737.2],6388.8916,[227348.5],5.995204332975827e-15
458,[233238.75],6179.2886,[227059.48],5.551115123125767e-15
459,[232769.05],5994.688,[226774.36],5.107025913275707e-15
460,[232639.25],6157.741,[226481.53],4.6629367034256464e-15
461,[232182.66],5997.5786,[226185.12],4.218847493575586e-15
462,[232080.98],6193.807,[225887.17],3.774758283725525e-15
463,[231633.39],6039.369,[225594.06],3.5527136788004946e-15
464,[231118.42],5823.7266,[225294.67],3.1086244689504336e-15
465,[231097.7],6096.0093,[225001.44],2.8865798640254027e-15
466,[231210.88],6495.1567,[224715.84],2.664535259100372e-15
467,[230401.45],5959.3994,[224441.98],2.4424906541753412e-15
468,[229985.78],5829.238,[224156.58],2.2204460492503107e-15
