margliks,losses
18969.296875,15539.689453125,12757.41015625,10509.2138671875,8696.83203125,7236.8134765625,6059.66796875,5108.54150390625,4337.576171875,3710.17919921875,3197.318359375,2776.04345703125,2428.232421875,2139.56982421875,1898.731689453125,1696.7333984375,1526.42919921875,1382.108642578125,1259.19287109375,1153.991943359375,1063.5206298828125,985.3515625,917.5018310546875,858.3479614257812,806.5516357421875,761.0066528320312,720.7967529296875,685.1572265625,653.4483032226562,625.1358032226562,599.766845703125,576.9580078125,556.385009765625,537.7716064453125,520.8778076171875,505.5032653808594,491.46990966796875,478.6260986328125,466.8381042480469,455.99169921875,445.9832763671875,436.7259826660156,428.14166259765625,420.1615905761719,412.72918701171875,405.7849426269531,399.2853698730469,393.18756103515625,387.4581604003906,382.06072998046875,376.9659423828125,372.1502990722656,367.58837890625,363.26141357421875,359.1468505859375,355.2306213378906,351.49676513671875,347.93170166015625,344.52117919921875,341.25567626953125,338.1226806640625,335.114501953125,332.2210693359375,329.4345397949219,326.7488098144531,324.1570739746094,321.6529541015625,319.2287292480469,316.8824462890625,314.6104736328125,312.4046630859375,310.263916015625,308.18218994140625,306.15924072265625,304.1916809082031,302.27294921875,300.4053039550781,298.58258056640625,296.8055419921875,295.07061767578125,293.37725830078125,291.72186279296875,290.1044921875,288.5224304199219,286.97406005859375,285.45794677734375,283.975341796875,282.52294921875,281.098388671875,279.70440673828125,278.3370666503906,276.99688720703125,275.682861328125,274.39300537109375,273.12640380859375,271.88494873046875,270.6666564941406,269.47003173828125,268.2950134277344,267.1419677734375,262.984375,261.9241638183594,260.88372802734375,259.8652648925781,258.8671569824219,257.8887023925781,256.93438720703125,255.99923706054688,255.0829315185547,254.18862915039062,253.31341552734375,252.4551239013672,251.61325073242188,250.78726196289062,249.9750213623047,249.17681884765625,248.390625,247.6182403564453,246.8568115234375,246.10745239257812,245.37118530273438,244.64630126953125,243.93289184570312,243.23204040527344,242.54248046875,241.86212158203125,241.19578552246094,240.53810119628906,239.89096069335938,239.25440979003906,238.6270751953125,238.0091552734375,237.40145874023438,236.80059814453125,236.2103271484375,235.62684631347656,235.05364990234375,234.48728942871094,233.93020629882812,233.37957763671875,232.83950805664062,232.306884765625,231.78074645996094,231.26084899902344,230.75103759765625,230.24656677246094,229.7511749267578,229.26004028320312,228.77725219726562,228.30160522460938,227.83155822753906,227.36903381347656,226.91168212890625,226.46292114257812,226.0164337158203,225.5795135498047,225.14666748046875,224.72076416015625,224.30093383789062,223.885498046875,223.47637939453125,223.07310485839844,222.675048828125,222.2830047607422,221.8948516845703,221.51268005371094,221.13522338867188,220.76361083984375,220.3965301513672,220.0341796875,219.6766815185547,219.32382202148438,218.97579956054688,218.63243103027344,218.29248046875,217.95924377441406,217.62826538085938,217.30137634277344,216.98147583007812,216.6647186279297,216.3505401611328,216.04144287109375,215.73550415039062,215.43466186523438,215.13699340820312,214.84254455566406,214.55184936523438,214.26690673828125,213.9842529296875,213.70492553710938,213.42791748046875,213.1580810546875,212.8885040283203,212.6211395263672,212.36178588867188,212.10260009765625,211.84738159179688,211.59507751464844,211.3456268310547,211.10037231445312,210.19320678710938,209.96104431152344,209.72808837890625,209.49649047851562,209.27139282226562,209.05096435546875,208.83843994140625,208.63331604003906,208.43731689453125,208.24514770507812,208.06097412109375,207.8784942626953,207.69918823242188,207.51919555664062,207.34039306640625,207.16323852539062,206.98886108398438,206.81353759765625,206.64102172851562,206.47158813476562,206.3067626953125,206.14193725585938,205.98440551757812,205.8282012939453,205.67208862304688,205.51870727539062,205.36819458007812,205.21688842773438,205.06849670410156,204.9222869873047,204.77650451660156,204.6333770751953,204.49163818359375,204.35076904296875,204.21282958984375,204.0758056640625,203.94088745117188,203.80728149414062,203.6747589111328,203.54409790039062,203.41455078125,203.286376953125,203.1602783203125,203.03575134277344,202.91213989257812,202.788818359375,202.66685485839844,202.548583984375,202.4300079345703,202.3117218017578,202.19467163085938,202.0795440673828,201.96725463867188,201.8521728515625,201.74346923828125,201.63455200195312,201.52450561523438,201.41668701171875,201.31044006347656,201.2040557861328,201.099853515625,200.9966278076172,200.89381408691406,200.79335021972656,200.69386291503906,200.59458923339844,200.49591064453125,200.39926147460938,200.30511474609375,200.20777893066406,200.11279296875,200.0204315185547,199.92803955078125,199.8359375,199.746826171875,199.65750122070312,199.5697021484375,199.48162841796875,199.3958282470703,199.30848693847656,199.2235870361328,199.14056396484375,199.05645751953125,198.97451782226562,198.89321899414062,198.81192016601562,198.73193359375,198.65408325195312,198.57484436035156,198.49705505371094,198.420654296875,198.34457397460938,198.269775390625,198.19471740722656,198.12132263183594,198.0476531982422,197.9761962890625,197.904541015625,197.83319091796875,197.76373291015625,198.40585327148438,198.33489990234375,198.2623291015625,198.18829345703125,198.11883544921875,198.04986572265625,197.9897918701172,197.93331909179688,197.88038635253906,197.83212280273438,197.78367614746094,197.73439025878906,197.68594360351562,197.63580322265625,197.58541870117188,197.53623962402344,197.48681640625,197.43898010253906,197.39414978027344,197.34811401367188,197.3066864013672,197.26593017578125,197.22352600097656,197.1834716796875,197.14207458496094,197.1017608642578,197.06053161621094,197.0199737548828,196.98019409179688,196.94102478027344,196.902587890625,196.86492919921875,196.826416015625,196.78990173339844,196.75079345703125,196.71636962890625,196.67971801757812,196.6443634033203,196.6085205078125,196.57379150390625,196.5363311767578,196.50302124023438,196.46768188476562,196.4346466064453,196.4000701904297,196.3662872314453,196.3341522216797,196.3023223876953,196.26931762695312,196.2373504638672,196.20538330078125,196.17259216308594,196.14198303222656,196.11004638671875,196.08009338378906,196.0491943359375,196.01947021484375,195.98927307128906,195.95953369140625,195.92910766601562,195.90029907226562,195.8722381591797,195.84133911132812,195.8133087158203,195.78707885742188,195.75779724121094,195.7292938232422,195.70201110839844,195.67481994628906,195.64801025390625,195.62228393554688,195.59524536132812,195.56690979003906,195.54165649414062,195.51638793945312,195.49049377441406,195.465576171875,195.43759155273438,195.4146270751953,195.38815307617188,195.36395263671875,195.33944702148438,195.31607055664062,195.28994750976562,195.26637268066406,195.2435302734375,195.22000122070312,195.19683837890625,195.17221069335938,195.1505126953125,195.12753295898438,195.1061248779297,195.08253479003906,195.06069946289062,195.0401153564453,195.0174560546875,194.9950714111328,194.97393798828125,194.95394897460938,194.93115234375,195.9650421142578,195.92787170410156,195.8854522705078,195.83685302734375,195.7958221435547,195.76498413085938,195.74459838867188,195.73410034179688,195.72952270507812,195.72500610351562,195.71859741210938,195.70822143554688,195.69309997558594,195.6745147705078,195.6581268310547,195.64297485351562,195.63075256347656,195.6204071044922,195.61489868164062,195.611083984375,195.60568237304688,195.60134887695312,195.592529296875,195.58486938476562,195.57569885253906,195.56640625,195.55882263183594,195.5504608154297,195.54376220703125,195.5390167236328,195.53330993652344,195.52735900878906,195.5211639404297,195.51564025878906,195.51007080078125,195.5041961669922,195.49786376953125,195.4910125732422,195.48660278320312,195.48104858398438,195.47695922851562,195.47119140625,195.4657745361328,195.4603729248047,195.45620727539062,195.45144653320312,195.44532775878906,195.44134521484375,195.43646240234375,195.43067932128906,195.42662048339844,195.4230499267578,195.41708374023438,195.413330078125,195.40858459472656,195.4040069580078,195.3983154296875,195.39529418945312,195.38980102539062,195.38592529296875,195.38134765625,195.37557983398438,195.37379455566406,195.3695526123047,195.36407470703125,195.36085510253906,195.35528564453125,195.35232543945312,195.34768676757812,195.34469604492188,195.34039306640625,195.33636474609375,195.33172607421875,195.32858276367188,195.32443237304688,195.3201904296875,195.31558227539062,195.31320190429688,195.30984497070312,195.30581665039062,195.30123901367188,195.29776000976562,195.29415893554688,195.29104614257812,195.28736877441406,195.28363037109375,195.27923583984375,195.27662658691406,195.27162170410156,195.26962280273438,195.265625,195.2635040283203,195.25869750976562,195.25613403320312,195.25196838378906,195.247802734375,195.2459716796875,195.2432098388672,195.24044799804688,195.2353057861328,195.31500244140625,195.30580139160156,195.29232788085938,195.27798461914062,195.26766967773438,195.26254272460938,195.26132202148438,195.2654266357422,195.27142333984375,195.2772674560547,195.28012084960938,195.28433227539062,195.2862548828125,195.28762817382812,195.29141235351562,195.29501342773438,195.3013916015625,195.30908203125,195.315673828125,195.32553100585938,195.33319091796875,195.33914184570312,195.34478759765625,195.35137939453125,195.35693359375,195.36395263671875,195.37094116210938,195.37887573242188,195.38424682617188,195.39328002929688,195.40061950683594,195.40750122070312,195.41563415527344,195.421630859375,195.43017578125,195.43798828125,195.443603515625,195.45294189453125,195.46055603027344,195.46682739257812,195.47567749023438,195.482177734375,195.49038696289062,195.49725341796875,195.5052490234375,195.5115966796875,195.5189208984375,195.5262451171875,195.5343017578125,195.5408935546875,195.54913330078125,195.55389404296875,195.56280517578125,195.56866455078125,195.57666015625,195.58340454101562,195.59104919433594,195.5962677001953,195.60330200195312,195.6108856201172,195.61683654785156,195.62472534179688,195.63116455078125,195.6387939453125,195.6448974609375,195.65139770507812,195.65635681152344,195.66482543945312,195.67098999023438,195.67706298828125,195.6837921142578,195.690185546875,195.6967010498047,195.70391845703125,195.70953369140625,195.71575927734375,195.72222900390625,195.7276611328125,195.73477172851562,195.73965454101562,195.74594116210938,195.75064086914062,195.75772094726562,195.76376342773438,195.76950073242188,195.77536010742188,195.7813262939453,195.78683471679688,195.7917938232422,195.79824829101562,195.8030548095703,195.81021118164062,195.81430053710938,195.81971740722656,195.82553100585938,195.83177185058594,195.83584594726562,195.84176635742188,195.84715270996094,195.85256958007812,195.82504272460938,195.81546020507812,195.79998779296875,195.7866973876953,195.78152465820312,195.78848266601562,195.80450439453125,195.82296752929688,195.841064453125,195.8536834716797,195.85977172851562,195.8648223876953,195.87307739257812,195.88134765625,195.89404296875,195.91114807128906,195.92880249023438,195.94529724121094,195.9607696533203,195.97389221191406,195.987060546875,195.99945068359375,196.01318359375,196.0280303955078,196.04507446289062,196.06069946289062,196.07716369628906,196.09268188476562,196.10678100585938,196.12184143066406,196.1373291015625,196.15286254882812,196.1683807373047,196.18409729003906,196.19822692871094,196.215576171875,196.22926330566406,196.2449951171875,196.26136779785156,196.27662658691406,196.29052734375,196.3057861328125,196.32247924804688,196.33712768554688,196.35194396972656,196.3670654296875,196.3819580078125,196.39517211914062,196.41036987304688,196.4250946044922,196.4398651123047,196.45486450195312,196.46844482421875,196.48434448242188,196.49781799316406,196.51239013671875,196.52609252929688,196.53973388671875,196.55413818359375,196.5679931640625,196.58119201660156,196.59661865234375,196.60867309570312,196.6219482421875,196.6364288330078,196.6483612060547,196.66302490234375,196.67608642578125,196.6881561279297,196.70252990722656,196.7149658203125,196.72817993164062,196.73989868164062,196.75418090820312,196.7660675048828,196.77816772460938,196.7901611328125,196.8026885986328,196.81515502929688,196.82830810546875,196.8387451171875,196.85128784179688,196.8638458251953,196.87574768066406,196.88824462890625,196.89898681640625,196.9103546142578,196.9218292236328,196.93377685546875,196.94497680664062,196.95614624023438,196.967041015625,196.97901916503906,196.98944091796875,196.999755859375,197.00991821289062,197.02154541015625,197.03298950195312,197.04348754882812,197.05418395996094,195.5986328125,195.60256958007812,195.60653686523438,195.61026000976562,195.61936950683594,195.63363647460938,195.65084838867188,195.66876220703125,195.6862030029297,195.7012176513672,195.71685791015625,195.73300170898438,195.75042724609375,195.77105712890625,195.7908935546875,195.81414794921875,195.83541870117188,195.85604858398438,195.87600708007812,195.8957061767578,195.91587829589844,195.93759155273438,195.95901489257812,195.98046875,196.00198364257812,196.02560424804688,196.04652404785156,196.06796264648438,196.08908081054688,196.111083984375,196.13333129882812,196.15570068359375,196.17709350585938,196.19943237304688,196.2202606201172,196.2422332763672,196.26339721679688,196.28573608398438,196.30780029296875,196.32875061035156,196.34884643554688,196.370849609375,196.39210510253906,196.41317749023438,196.4335174560547,196.45513916015625,196.47547912597656,196.49676513671875,196.5171356201172,196.53729248046875,196.5581817626953,196.57858276367188,196.5972900390625,196.618408203125,196.6387481689453,196.6573944091797,196.67698669433594,196.69735717773438,196.71630859375,196.73629760742188,196.75457763671875,196.77330017089844,196.7922821044922,196.8120574951172,196.83026123046875,196.8486785888672,196.86746215820312,196.8859100341797,196.9031982421875,196.9219512939453,196.93960571289062,196.95794677734375,196.97482299804688,196.99313354492188,197.01034545898438,197.0270538330078,197.04574584960938,197.06198120117188,197.07937622070312,197.09539794921875,197.11181640625,197.12820434570312,197.14492797851562,197.16082763671875,197.1771240234375,197.19314575195312,197.21009826660156,197.22511291503906,197.24008178710938,197.25582885742188,197.27142333984375,197.28720092773438,197.30137634277344,197.31764221191406,197.3322296142578,197.34642028808594,197.36148071289062,197.37660217285156,197.39093017578125,197.40557861328125,195.88323974609375,195.8850555419922,195.88580322265625,195.89076232910156,195.90252685546875,195.92442321777344,195.94969177246094,195.97317504882812,195.99459838867188,196.01260375976562,196.03164672851562,196.05308532714844,196.0788116455078,196.10562133789062,196.13450622558594,196.1614990234375,196.1882781982422,196.21392822265625,196.23870849609375,196.26437377929688,196.2927703857422,196.32147216796875,196.34970092773438,196.37818908691406,196.40579223632812,196.43397521972656,196.4615478515625,196.4901123046875,196.51882934570312,196.54730224609375,196.57672119140625,196.60418701171875,196.6328582763672,196.66012573242188,196.6887969970703,196.71682739257812,196.74510192871094,196.77365112304688,196.80126953125,196.82904052734375,196.85614013671875,196.8837432861328,196.91098022460938,196.93820190429688,196.96612548828125,196.992919921875,197.02066040039062,197.04666137695312,197.07301330566406,197.10025024414062,197.125732421875,197.1521453857422,197.1781005859375,197.20428466796875,197.229248046875,197.25509643554688,197.28012084960938,197.30551147460938,197.33099365234375,197.3561553955078,197.37997436523438,197.40447998046875,197.4288330078125,197.45254516601562,197.47702026367188,197.5006866455078,197.52459716796875,197.54812622070312,197.571044921875,197.59378051757812,197.6171112060547,197.63955688476562,197.66192626953125,197.6844482421875,197.7066650390625,197.72885131835938,197.75070190429688,197.7715301513672,197.79380798339844,197.81483459472656,197.83641052246094,197.85659790039062,197.8775177001953,197.89816284179688,197.91921997070312,197.93898010253906,197.95974731445312,197.97955322265625,197.99928283691406,198.01828002929688,198.0375213623047,198.05715942382812,198.07586669921875,198.09524536132812,198.11341857910156,198.1327362060547,198.15066528320312,198.16940307617188,198.1865692138672,198.2044677734375,197.00938415527344,197.00848388671875,197.00262451171875,197.0052032470703,197.02255249023438,197.0522003173828,197.08624267578125,197.11627197265625,197.140380859375,197.16188049316406,197.18569946289062,197.215576171875,197.25059509277344,197.2875213623047,197.32260131835938,197.35568237304688,197.386962890625,197.4188232421875,197.45205688476562,197.4875946044922,197.5244140625,197.56031799316406,197.59690856933594,197.63165283203125,197.6687469482422,197.70452880859375,197.74188232421875,197.7788848876953,197.81546020507812,197.85125732421875,197.88748168945312,197.92404174804688,197.9605712890625,197.99729919433594,198.03411865234375,198.0704803466797,198.1064453125,198.14163208007812,198.17764282226562,198.21347045898438,198.24951171875,198.28485107421875,198.3207244873047,198.35556030273438,198.38986206054688,198.42428588867188,198.45907592773438,198.49322509765625,198.52801513671875,198.56182861328125,198.59515380859375,198.62823486328125,198.66159057617188,198.69482421875,198.72792053222656,198.7603759765625,198.79251098632812,198.8241424560547,198.85604858398438,198.88723754882812,198.91876220703125,198.94979858398438,198.9810333251953,199.0113525390625,199.04177856445312,199.07176208496094,199.1019287109375,199.13119506835938,199.16073608398438,199.19000244140625,199.21853637695312,199.24778747558594,199.2755584716797,199.30404663085938,199.33193969726562,199.35934448242188,199.38711547851562,199.4139862060547,199.44058227539062,199.46795654296875,199.49411010742188,199.52024841308594,199.54598999023438,199.5710906982422,199.5969696044922,199.62197875976562,199.64694213867188,199.6714630126953,199.69583129882812,199.72019958496094,199.74427795410156,199.7683868408203,199.79141235351562,199.8145751953125,199.8380126953125,199.86105346679688,199.88380432128906,199.90548706054688,199.9271240234375,199.94979858398438
0.992458313703537,1.06049844622612,1.0897340774536133,1.104139804840088,1.0898756384849548,1.0693651139736176,1.02089262008667,0.9611958861351013,0.8883898854255676,0.8020086884498596
